## ------------------------------------------------------------------------------------------------
## T2K Run 1-4 Numu-Disappearance Analysis -2dlnL Data ##
## Contents of this file include: 
##  (1) Profiled -2\Delta\lnL vs. \sin^{2}(\theta_{23}) Normal Hierarchy
##  (2) Profiled -2\Delta\lnL vs. \Delta{m}^{2}_{32} Normal Hierarchy
##  (3) Profiled -2\Delta\lnL vs. \sin^{2}(\theta_{23}) Inverted Hierarchy
##  (4) Profiled -2\Delta\lnL vs. \Delta{m}^{2}_{13} Inverted Hierarchy
##  (5) -2\Delta\lnL vs. (\sin^{2}(\theta_{23}), \Delta{m}^{2}_{32}) Normal Hierarchy
##  (6) -2\Delta\lnL vs. (\sin^{2}(\theta_{23}), \Delta{m}^{2}_{13}) Inverted Hierarchy
##  (7) 68% CL Feldman-Cousins Contours, Normal Hierarchy
##  (8) 90% CL Feldman-Cousins Contours, Normal Hierarchy
##  (9) 68% CL Feldman-Cousins Contours, Inverted Hierarchy
## (10) 90% CL Feldman-Cousins Contours, Inverted Hierarchy
## ------------------------------------------------------------------------------------------------
## (1) Profiled -2\Delta\lnL vs. \sin^{2}(\theta_{23}) Normal ##
## ------------------------------------------------------------------------------------------------
\sin^{2}(\theta_{23})	-2\Delta\lnL
0.62 	0.00385 114.755349402
0.62 	0.003875 117.806357501
0.62 	0.0039 120.850463333
0.62 	0.003925 123.88525238
0.62 	0.00395 126.908271597
0.62 	0.003975 129.916958214
0.62 	0.004 132.908523999
0.624 	0.002 27.5346435681
0.624 	0.002025 25.4658518247
0.624 	0.00205 23.4862695167
0.624 	0.002075 21.5982738511
0.624 	0.0021 19.8035482542
0.624 	0.002125 18.1042727253
0.624 	0.00215 16.5023164076
0.624 	0.002175 14.99957675
0.624 	0.0022 13.5979429924
0.624 	0.002225 12.2990718834
0.624 	0.00225 11.1047506474
0.624 	0.002275 10.0165156626
0.624 	0.0023 9.03581729417
0.624 	0.002325 8.16404392794
0.624 	0.00235 7.40218763492
0.624 	0.002375 6.75134571237
0.624 	0.0024 6.21227936298
0.624 	0.002425 5.78542202539
0.624 	0.00245 5.4712059132
0.624 	0.002475 5.26945891215
0.624 	0.0025 5.17815076531
0.624 	0.002525 5.17043517594
0.624 	0.00255 5.20673303484
0.624 	0.002575 5.32982635616
0.624 	0.0026 5.56216934132
0.624 	0.002625 5.9049586093
0.624 	0.00265 6.35740411034
0.624 	0.002675 6.91833042177
0.624 	0.0027 7.58651173994
0.624 	0.002725 8.36059447488
0.624 	0.00275 9.23902464249
0.624 	0.002775 10.2200855147
0.624 	0.0028 11.302000146
0.624 	0.002825 12.3967018698
0.624 	0.00285 13.652011157
0.624 	0.002875 15.0012900781
0.624 	0.0029 16.4423541131
0.624 	0.002925 17.9732338823
0.624 	0.00295 19.5917577313
0.624 	0.002975 21.2957747768
0.624 	0.003 23.0832333111
0.624 	0.003025 24.9517222918
0.624 	0.00305 26.8990754006
0.624 	0.003075 28.9228884874
0.624 	0.0031 31.0207531114
0.624 	0.003125 33.1901442109
0.624 	0.00315 35.4285202547
0.624 	0.003175 37.7332611291
0.624 	0.0032 40.1017062362
0.624 	0.003225 42.531081378
0.624 	0.00325 45.0185613903
0.624 	0.003275 47.5613187491
0.624 	0.0033 50.1564419462
0.624 	0.003325 52.801011077
0.624 	0.00335 55.4920207658
0.624 	0.003375 58.226570646
0.624 	0.0034 61.0015789893
0.624 	0.003425 63.814021367
0.624 	0.00345 66.6609259111
0.624 	0.003475 69.5392158443
0.624 	0.0035 72.4458573037
0.624 	0.003525 75.3775313025
0.624 	0.00355 78.3313728383
0.624 	0.003575 81.3041135685
0.624 	0.0036 84.2926307146
0.624 	0.003625 87.2990999836
0.624 	0.00365 90.3239635692
0.624 	0.003675 93.3648546417
0.624 	0.0037 96.419406392
0.624 	0.003725 99.4852550818
0.624 	0.00375 102.872107333
0.624 	0.003775 105.921385675
0.624 	0.0038 108.972962676
0.624 	0.003825 112.024527048
0.624 	0.00385 115.073731444
0.624 	0.003875 118.118232072
0.624 	0.0039 121.155652799
0.624 	0.003925 124.183573061
0.624 	0.00395 127.19953018
0.624 	0.003975 130.200937636
0.624 	0.004 133.184961309
0.628 	0.002 28.1184207495
0.628 	0.002025 26.0487062457
0.628 	0.00205 24.0682717763
0.628 	0.002075 22.1791634129
0.628 	0.0021 20.38340814
0.628 	0.002125 18.6831021808
0.628 	0.00215 17.0799221137
0.628 	0.002175 15.5760726658
0.628 	0.0022 14.1733703343
0.628 	0.002225 12.8734289099
0.628 	0.00225 11.6781228558
0.628 	0.002275 10.5889296481
0.628 	0.0023 9.60733508247
0.628 	0.002325 8.73457082127
0.628 	0.00235 7.97191060194
0.628 	0.002375 7.32009496572
0.628 	0.0024 6.78010215712
0.628 	0.002425 6.35227367483
0.628 	0.00245 6.03704300983
0.628 	0.002475 5.83422826124
0.628 	0.0025 5.74183169278
0.628 	0.002525 5.73387887233
0.628 	0.00255 5.76962368439
0.628 	0.002575 5.89056588238
0.628 	0.0026 6.12084037416
0.628 	0.002625 6.46125261573
0.628 	0.00265 6.911021566
0.628 	0.002675 7.4695104191
0.628 	0.0027 8.13503347746
0.628 	0.002725 8.90649114902
0.628 	0.00275 9.78215711784
0.628 	0.002775 10.7604805413
0.628 	0.0028 11.8395835451
0.628 	0.002825 12.9347655798
0.628 	0.00285 14.1876629619
0.628 	0.002875 15.5343808442
0.628 	0.0029 16.9728700621
0.628 	0.002925 18.5011378383
0.628 	0.00295 20.1170318761
0.628 	0.002975 21.8183812182
0.628 	0.003 23.6030354339
0.628 	0.003025 25.4686898994
0.628 	0.00305 27.4130854306
0.628 	0.003075 29.4338403636
0.628 	0.0031 31.5284937499
0.628 	0.003125 33.6945810815
0.628 	0.00315 35.9295078998
0.628 	0.003175 38.2306430461
0.628 	0.0032 40.595348974
0.628 	0.003225 43.0208306372
0.628 	0.00325 45.5042701692
0.628 	0.003275 48.0428551633
0.628 	0.0033 50.6336712119
0.628 	0.003325 53.273798722
0.628 	0.00335 55.9602617957
0.628 	0.003375 58.6901384808
0.628 	0.0034 61.4603564651
0.628 	0.003425 64.2679045557
0.628 	0.00345 67.1097816291
0.628 	0.003475 69.9829299848
0.628 	0.0035 72.8841971616
0.628 	0.003525 75.8105630667
0.628 	0.00355 78.7588369812
0.628 	0.003575 81.7257493799
0.628 	0.0036 84.7083867079
0.628 	0.003625 87.7091764616
0.628 	0.00365 90.7281947262
0.628 	0.003675 93.7630806972
0.628 	0.0037 96.8114614534
0.628 	0.003725 99.8709676848
0.628 	0.00375 103.237632244
0.628 	0.003775 106.280617437
0.628 	0.0038 109.325746602
0.628 	0.003825 112.370680966
0.628 	0.00385 115.413093113
0.628 	0.003875 118.450625429
0.628 	0.0039 121.480899581
0.628 	0.003925 124.501492055
0.628 	0.00395 127.509919804
0.628 	0.003975 130.503569215
0.628 	0.004 133.479516071
0.632 	0.002 28.7332527453
0.632 	0.002025 26.6632866112
0.632 	0.00205 24.6824720594
0.632 	0.002075 22.7929608472
0.632 	0.0021 20.9967623733
0.632 	0.002125 19.2956286366
0.632 	0.00215 17.6919639581
0.632 	0.002175 16.1875875961
0.632 	0.0022 14.7842289287
0.632 	0.002225 13.4838442456
0.632 	0.00225 12.2879791063
0.632 	0.002275 11.1982992574
0.632 	0.0023 10.2162076116
0.632 	0.002325 9.34300070324
0.632 	0.00235 8.57975583957
0.632 	0.002375 7.92749723985
0.632 	0.0024 7.38685453448
0.632 	0.002425 6.95837352797
0.632 	0.00245 6.64235324171
0.632 	0.002475 6.43870806636
0.632 	0.0025 6.34552923705
0.632 	0.002525 6.33743964697
0.632 	0.00255 6.37275777232
0.632 	0.002575 6.49182028246
0.632 	0.0026 6.71991483819
0.632 	0.002625 7.05801968785
0.632 	0.00265 7.50537677727
0.632 	0.002675 8.06127899394
0.632 	0.0027 8.72430832131
0.632 	0.002725 9.49302991887
0.632 	0.00275 10.3659912497
0.632 	0.002775 11.3413621003
0.632 	0.0028 12.4175119882
0.632 	0.002825 13.592458843
0.632 	0.00285 14.7634045665
0.632 	0.002875 16.1073248965
0.632 	0.0029 17.5429843721
0.632 	0.002925 19.0683380119
0.632 	0.00295 20.6812620834
0.632 	0.002975 22.3796273078
0.632 	0.003 24.1612292661
0.632 	0.003025 26.0235858893
0.632 	0.00305 27.9646834205
0.632 	0.003075 29.9819410404
0.632 	0.0031 32.0729948105
0.632 	0.003125 34.2353402258
0.632 	0.00315 36.4663587034
0.632 	0.003175 38.7634609009
0.632 	0.0032 41.123933298
0.632 	0.003225 43.5450481748
0.632 	0.00325 46.0239866681
0.632 	0.003275 48.5579129112
0.632 	0.0033 51.1439381146
0.632 	0.003325 53.7791303437
0.632 	0.00335 56.4605542707
0.632 	0.003375 59.1852282879
0.632 	0.0034 61.9501327559
0.632 	0.003425 64.7523025961
0.632 	0.00345 67.5885804999
0.632 	0.003475 70.4560390593
0.632 	0.0035 73.3514809003
0.632 	0.003525 76.2718562452
0.632 	0.00355 79.2138747648
0.632 	0.003575 82.1745030011
0.632 	0.0036 85.1507228593
0.632 	0.003625 88.1453611128
0.632 	0.00365 91.1580740792
0.632 	0.003675 94.1864867154
0.632 	0.0037 97.2282246552
0.632 	0.003725 100.594790314
0.632 	0.00375 103.626709375
0.632 	0.003775 106.662926062
0.632 	0.0038 109.701122122
0.632 	0.003825 112.738960639
0.632 	0.00385 115.774101836
0.632 	0.003875 118.804193245
0.632 	0.0039 121.826841064
0.632 	0.003925 124.839621147
0.632 	0.00395 127.840042137
0.632 	0.003975 130.825436803
0.632 	0.004 133.792762815
0.636 	0.002 29.3798121652
0.636 	0.002025 27.3101969291
0.636 	0.00205 25.3297025943
0.636 	0.002075 23.4402190016
0.636 	0.0021 21.6439135344
0.636 	0.002125 19.9429570921
0.636 	0.00215 18.3392846011
0.636 	0.002175 16.8348966781
0.636 	0.0022 15.4315460006
0.636 	0.002225 14.1311155246
0.636 	0.00225 12.9352654407
0.636 	0.002275 11.845548252
0.636 	0.0023 10.8634109488
0.636 	0.002325 9.99017363463
0.636 	0.00235 9.22683569492
0.636 	0.002375 8.57439791824
0.636 	0.0024 8.03347878386
0.636 	0.002425 7.60470782819
0.636 	0.00245 7.28829446452
0.636 	0.002475 7.08410711547
0.636 	0.0025 6.99020514901
0.636 	0.002525 6.98217552009
0.636 	0.00255 7.01718684936
0.636 	0.002575 7.13453642364
0.636 	0.0026 7.3604502029
0.636 	0.002625 7.69648521371
0.636 	0.00265 8.14167884631
0.636 	0.002675 8.69490382871
0.636 	0.0027 9.35533751182
0.636 	0.002725 10.1213389225
0.636 	0.00275 10.9913791879
0.636 	0.002775 11.963807572
0.636 	0.0028 13.036852102
0.636 	0.002825 14.1331426268
0.636 	0.00285 15.3803403754
0.636 	0.002875 16.7212515447
0.636 	0.0029 18.1538209879
0.636 	0.002925 19.6760099446
0.636 	0.00295 21.2856952077
0.636 	0.002975 22.9806457341
0.636 	0.003 24.7586771576
0.636 	0.003025 26.6175162893
0.636 	0.00305 28.5548450057
0.636 	0.003075 30.5683107918
0.636 	0.0031 32.6552962601
0.636 	0.003125 34.8134350121
0.636 	0.00315 37.0401332953
0.636 	0.003175 39.3327020707
0.636 	0.0032 41.6885187563
0.636 	0.003225 44.1047925675
0.636 	0.00325 46.5787340096
0.636 	0.003275 49.1074930034
0.636 	0.0033 51.6882176293
0.636 	0.003325 54.3180086311
0.636 	0.00335 56.9938197462
0.636 	0.003375 59.7127686847
0.636 	0.0034 62.4718311709
0.636 	0.003425 65.268026232
0.636 	0.00345 68.0981838398
0.636 	0.003475 70.9593856387
0.636 	0.0035 73.8483922732
0.636 	0.003525 76.7621788834
0.636 	0.00355 79.6974464793
0.636 	0.003575 82.6511168824
0.636 	0.0036 85.6204081101
0.636 	0.003625 88.6084224032
0.636 	0.00365 91.6143469098
0.636 	0.003675 94.6358030272
0.636 	0.0037 97.9968676287
0.636 	0.003725 101.015227164
0.636 	0.00375 104.040045647
0.636 	0.003775 107.069014899
0.636 	0.0038 110.099776245
0.636 	0.003825 113.130026958
0.636 	0.00385 116.157410027
0.636 	0.003875 119.179565996
0.636 	0.0039 122.194104494
0.636 	0.003925 125.198587302
0.636 	0.00395 128.190496074
0.636 	0.003975 131.167114894
0.636 	0.004 134.12522748
0.64 	0.002 30.0588524827
0.64 	0.002025 27.9905505274
0.64 	0.00205 26.0103679023
0.64 	0.002075 24.1217541164
0.64 	0.0021 22.3261013851
0.64 	0.002125 20.6257672534
0.64 	0.00215 19.0226821397
0.64 	0.002175 17.5188742196
0.64 	0.0022 16.116058548
0.64 	0.002225 14.8161706924
0.64 	0.00225 13.6208215253
0.64 	0.002275 12.5316072249
0.64 	0.0023 11.5499011624
0.64 	0.002325 10.6770161472
0.64 	0.00235 9.91401254092
0.64 	0.002375 9.26184256412
0.64 	0.0024 8.72105699278
0.64 	0.002425 8.2923377714
0.64 	0.00245 7.97576944204
0.64 	0.002475 7.77131459353
0.64 	0.0025 7.67701145005
0.64 	0.002525 7.66906859445
0.64 	0.00255 7.70388644036
0.64 	0.002575 7.81980760784
0.64 	0.0026 8.04369262192
0.64 	0.002625 8.37761429384
0.64 	0.00265 8.82053605107
0.64 	0.002675 9.3713292747
0.64 	0.0027 10.029120565
0.64 	0.002725 10.7923450556
0.64 	0.00275 11.659469439
0.64 	0.002775 12.6288308529
0.64 	0.0028 13.6986058585
0.64 	0.002825 14.8669981374
0.64 	0.00285 16.1320102399
0.64 	0.002875 17.3771214238
0.64 	0.0029 18.8063763575
0.64 	0.002925 20.3251048816
0.64 	0.00295 21.9311839357
0.64 	0.002975 23.6224344166
0.64 	0.003 25.3966302046
0.64 	0.003025 27.251504729
0.64 	0.00305 29.1846960056
0.64 	0.003075 31.1938443802
0.64 	0.0031 33.2763863903
0.64 	0.003125 35.4299024466
0.64 	0.00315 37.6517874201
0.64 	0.003175 39.9393844817
0.64 	0.0032 42.2900349955
0.64 	0.003225 44.7009883249
0.64 	0.00325 47.1694132595
0.64 	0.003275 49.6925539077
0.64 	0.0033 52.26744814
0.64 	0.003325 54.8912415416
0.64 	0.00335 57.5609731075
0.64 	0.003375 60.2736561658
0.64 	0.0034 63.0263578575
0.64 	0.003425 65.8159336729
0.64 	0.00345 68.6394267127
0.64 	0.003475 71.4937429842
0.64 	0.0035 74.3757687037
0.64 	0.003525 77.2823592787
0.64 	0.00355 80.2102474758
0.64 	0.003575 83.156327101
0.64 	0.0036 86.1181952896
0.64 	0.003625 89.0990927024
0.64 	0.00365 92.0977345313
0.64 	0.003675 95.1117511067
0.64 	0.0037 98.4502072072
0.64 	0.003725 101.461114971
0.64 	0.00375 104.478328981
0.64 	0.003775 107.499525088
0.64 	0.0038 110.522370688
0.64 	0.003825 113.544529996
0.64 	0.00385 116.563653842
0.64 	0.003875 119.577374232
0.64 	0.0039 122.583297545
0.64 	0.003925 125.578974712
0.64 	0.00395 128.56185833
0.64 	0.003975 131.529150801
0.64 	0.004 134.477395168
0.644 	0.002 30.7707613804
0.644 	0.002025 28.7037940978
0.644 	0.00205 26.7254293616
0.644 	0.002075 24.8382490157
0.644 	0.0021 23.0439369065
0.644 	0.002125 21.3447909537
0.644 	0.00215 19.7429080341
0.644 	0.002175 18.2402844803
0.644 	0.0022 16.8385848048
0.644 	0.002225 15.539756329
0.644 	0.00225 14.3454758013
0.644 	0.002275 13.2572660235
0.644 	0.0023 12.2765180905
0.644 	0.002325 11.4044828698
0.644 	0.00235 10.6422117808
0.644 	0.002375 9.99062997372
0.644 	0.0024 9.45040325504
0.644 	0.002425 9.02205056268
0.644 	0.00245 8.70566782037
0.644 	0.002475 8.50122534789
0.644 	0.0025 8.40676119784
0.644 	0.002525 8.39902416895
0.644 	0.00255 8.43375527186
0.644 	0.002575 8.54818680378
0.644 	0.0026 8.77041450665
0.644 	0.002625 9.10218262512
0.644 	0.00265 9.54304650451
0.644 	0.002675 10.0914444393
0.644 	0.0027 10.7466111098
0.644 	0.002725 11.5070456465
0.644 	0.00275 12.3711610214
0.644 	0.002775 13.3373442057
0.644 	0.0028 14.4037984092
0.644 	0.002825 15.5686003163
0.644 	0.00285 16.8298662359
0.644 	0.002875 18.1855358879
0.644 	0.0029 19.6333401036
0.644 	0.002925 21.0165620593
0.644 	0.00295 22.6187612727
0.644 	0.002975 24.3059472397
0.644 	0.003 26.0759489947
0.644 	0.003025 27.9264744302
0.644 	0.00305 29.8551223904
0.644 	0.003075 31.8595273836
0.644 	0.0031 33.9372171784
0.644 	0.003125 36.0856666366
0.644 	0.00315 38.3022785592
0.644 	0.003175 40.5844086339
0.644 	0.0032 42.9294302338
0.644 	0.003225 45.334555605
0.644 	0.00325 47.7969797471
0.644 	0.003275 50.3139462231
0.644 	0.0033 52.8824863296
0.644 	0.003325 55.4997821009
0.644 	0.00335 58.1628467632
0.644 	0.003375 60.8687194304
0.644 	0.0034 63.6144044703
0.644 	0.003425 66.3968695327
0.644 	0.00345 69.2130751347
0.644 	0.003475 72.0600128029
0.644 	0.0035 74.9343397864
0.644 	0.003525 77.8330624044
0.644 	0.00355 80.7529904546
0.644 	0.003575 83.6914541869
0.644 	0.0036 86.6448029948
0.644 	0.003625 89.6180813632
0.644 	0.00365 92.6089375081
0.644 	0.003675 95.9357319889
0.644 	0.0037 98.9301920036
0.644 	0.003725 101.933131803
0.644 	0.00375 104.942224378
0.644 	0.003775 107.955140304
0.644 	0.0038 110.969546281
0.644 	0.003825 113.983099219
0.644 	0.00385 116.993450884
0.644 	0.003875 119.998221872
0.644 	0.0039 122.995012697
0.644 	0.003925 125.98136672
0.644 	0.00395 128.954682603
0.644 	0.003975 131.91206488
0.644 	0.004 134.849689134
0.648 	0.002 31.5161998135
0.648 	0.002025 29.4514770343
0.648 	0.00205 27.4754166147
0.648 	0.002075 25.5901713273
0.648 	0.0021 23.7979001599
0.648 	0.002125 22.1007145442
0.648 	0.00215 20.5006654444
0.648 	0.002175 18.9997301733
0.648 	0.0022 17.5998598125
0.648 	0.002225 16.3026787014
0.648 	0.00225 15.1099831108
0.648 	0.002275 14.0232895234
0.648 	0.0023 13.043961304
0.648 	0.002325 12.1732758365
0.648 	0.00235 11.4122282774
0.648 	0.002375 10.7617146495
0.648 	0.0024 10.2223240694
0.648 	0.002425 9.79466856468
0.648 	0.00245 9.47880565352
0.648 	0.002475 9.27465936508
0.648 	0.0025 9.18027817114
0.648 	0.002525 9.17287042252
0.648 	0.00255 9.20761502484
0.648 	0.002575 9.32096005056
0.648 	0.0026 9.5414408634
0.648 	0.002625 9.87131832446
0.648 	0.00265 10.3098598572
0.648 	0.002675 10.8560627715
0.648 	0.0027 11.5086366965
0.648 	0.002725 12.2662365343
0.648 	0.00275 13.1273323985
0.648 	0.002775 14.0901765671
0.648 	0.0028 15.1531264253
0.648 	0.002825 16.3142901599
0.648 	0.00285 17.5715945665
0.648 	0.002875 18.92308396
0.648 	0.0029 20.3665817729
0.648 	0.002925 21.7512527054
0.648 	0.00295 23.3492386142
0.648 	0.002975 25.0320908352
0.648 	0.003 26.7975230993
0.648 	0.003025 28.6432933401
0.648 	0.00305 30.5670339434
0.648 	0.003075 32.5663102471
0.648 	0.0031 34.6386715328
0.648 	0.003125 36.7815724505
0.648 	0.00315 38.9924765917
0.648 	0.003175 41.2686532179
0.648 	0.0032 43.6075435867
0.648 	0.003225 46.0063450083
0.648 	0.00325 48.4622517983
0.648 	0.003275 50.972490716
0.648 	0.0033 53.5341908817
0.648 	0.003325 56.1444303499
0.648 	0.00335 58.8002580794
0.648 	0.003375 61.4987223052
0.648 	0.0034 64.2368454622
0.648 	0.003425 67.011598512
0.648 	0.00345 69.8199208925
0.648 	0.003475 72.6587216524
0.648 	0.0035 75.5248417973
0.648 	0.003525 78.4150851466
0.648 	0.00355 81.3263454884
0.648 	0.003575 84.2555324549
0.648 	0.0036 87.2009255295
0.648 	0.003625 90.1660829819
0.648 	0.00365 93.475924493
0.648 	0.003675 96.4513739697
0.648 	0.0037 99.4374865304
0.648 	0.003725 102.431930413
0.648 	0.00375 105.432373619
0.648 	0.003775 108.43648293
0.648 	0.0038 111.441921792
0.648 	0.003825 114.446350547
0.648 	0.00385 117.447389061
0.648 	0.003875 120.442686552
0.648 	0.0039 123.429820559
0.648 	0.003925 126.40630738
0.648 	0.00395 129.369500095
0.648 	0.003975 132.316346055
0.648 	0.004 135.24243242
0.652 	0.002 32.2958593077
0.652 	0.002025 30.234223382
0.652 	0.00205 28.2609193666
0.652 	0.002075 26.3784257797
0.652 	0.0021 24.5888033865
0.652 	0.002125 22.8941776971
0.652 	0.00215 21.2966787668
0.652 	0.002175 19.7980766631
0.652 	0.0022 18.400558427
0.652 	0.002225 17.1056142373
0.652 	0.00225 15.9150642395
0.652 	0.002275 14.8304147021
0.652 	0.0023 13.8530214872
0.652 	0.002325 12.9841060728
0.652 	0.00235 12.2247332194
0.652 	0.002375 11.5756241712
0.652 	0.0024 11.0375551139
0.652 	0.002425 10.6109238809
0.652 	0.00245 10.2959254604
0.652 	0.002475 10.0923619207
0.652 	0.0025 9.99841559205
0.652 	0.002525 9.9913585983
0.652 	0.00255 10.0262105682
0.652 	0.002575 10.1385238055
0.652 	0.0026 10.3575184272
0.652 	0.002625 10.6857792876
0.652 	0.00265 11.122293824
0.652 	0.002675 11.6659715115
0.652 	0.0027 12.3159672657
0.652 	0.002725 13.0707062072
0.652 	0.00275 13.9286803749
0.652 	0.002775 14.8881574695
0.652 	0.0028 15.9475218625
0.652 	0.002825 17.1047684166
0.652 	0.00285 18.3579583593
0.652 	0.002875 19.6057511226
0.652 	0.0029 21.1439821083
0.652 	0.002925 22.529982165
0.652 	0.00295 24.1235247294
0.652 	0.002975 25.8016080554
0.652 	0.003 27.5621591613
0.652 	0.003025 29.4028053183
0.652 	0.00305 31.3211996042
0.652 	0.003075 33.3149461818
0.652 	0.0031 35.3815294392
0.652 	0.003125 37.5184454166
0.652 	0.00315 39.7231333391
0.652 	0.003175 41.9929349034
0.652 	0.0032 44.3251675168
0.652 	0.003225 46.7171371301
0.652 	0.00325 49.1660088824
0.652 	0.003275 51.6690167712
0.652 	0.0033 54.2232760541
0.652 	0.003325 56.8258800179
0.652 	0.00335 59.4739296595
0.652 	0.003375 62.1644539494
0.652 	0.0034 64.8944039848
0.652 	0.003425 67.6607854786
0.652 	0.00345 70.460604223
0.652 	0.003475 73.2907010251
0.652 	0.0035 76.1478648799
0.652 	0.003525 79.0290154937
0.652 	0.00355 81.9309457712
0.652 	0.003575 84.8503576196
0.652 	0.0036 87.7872282354
0.652 	0.003625 91.0749405534
0.652 	0.00365 94.0287916779
0.652 	0.003675 96.995500627
0.652 	0.0037 99.9727282577
0.652 	0.003725 102.958137898
0.652 	0.00375 105.949393406
0.652 	0.003775 108.944160227
0.652 	0.0038 111.940090553
0.652 	0.003825 114.934841529
0.652 	0.00385 117.926049954
0.652 	0.003875 120.911337143
0.652 	0.0039 123.888271109
0.652 	0.003925 126.854334611
0.652 	0.00395 129.806812953
0.652 	0.003975 132.742404536
0.652 	0.004 135.655775375
0.656 	0.002 33.1106918814
0.656 	0.002025 31.0520920692
0.656 	0.00205 29.0824874342
0.656 	0.002075 27.2034468384
0.656 	0.0021 25.417162681
0.656 	0.002125 23.7257710782
0.656 	0.00215 22.1313386848
0.656 	0.002175 20.635909776
0.656 	0.0022 19.2411870353
0.656 	0.002225 17.9491274032
0.656 	0.00225 16.7613497399
0.656 	0.002275 15.6792784951
0.656 	0.0023 14.7043323689
0.656 	0.002325 13.8377149587
0.656 	0.00235 13.0803581245
0.656 	0.002375 12.4332249934
0.656 	0.0024 11.896761529
0.656 	0.002425 11.4715981559
0.656 	0.00245 11.1576967122
0.656 	0.002475 10.9550041581
0.656 	0.0025 10.8616414391
0.656 	0.002525 10.8551636242
0.656 	0.00255 10.8902106122
0.656 	0.002575 11.0016568075
0.656 	0.0026 11.219444816
0.656 	0.002625 11.5459134267
0.656 	0.00265 11.9802811184
0.656 	0.002675 12.5218487687
0.656 	0.0027 13.1692604322
0.656 	0.002725 13.9211421104
0.656 	0.00275 14.7759177969
0.656 	0.002775 15.7319882989
0.656 	0.0028 16.7875433691
0.656 	0.002825 17.9407581213
0.656 	0.00285 19.1896696671
0.656 	0.002875 20.532205374
0.656 	0.0029 21.8515074014
0.656 	0.002925 23.4895865531
0.656 	0.00295 25.09992746
0.656 	0.002975 26.615283924
0.656 	0.003 28.3705583881
0.656 	0.003025 30.2057211619
0.656 	0.00305 32.1184191088
0.656 	0.003075 34.1061521591
0.656 	0.0031 36.1665290155
0.656 	0.003125 38.2970243831
0.656 	0.00315 40.4950395376
0.656 	0.003175 42.757913288
0.656 	0.0032 45.0830625372
0.656 	0.003225 47.4676536685
0.656 	0.00325 49.9089599447
0.656 	0.003275 52.4041860437
0.656 	0.0033 54.9504552887
0.656 	0.003325 57.5448779507
0.656 	0.00335 60.1845286835
0.656 	0.003375 62.866473174
0.656 	0.0034 65.5876711239
0.656 	0.003425 68.3450989058
0.656 	0.00345 71.1357484031
0.656 	0.003475 73.9564268545
0.656 	0.0035 76.8040734442
0.656 	0.003525 79.6754503119
0.656 	0.00355 82.5673472464
0.656 	0.003575 85.4764934671
0.656 	0.0036 88.7369601637
0.656 	0.003625 91.666601522
0.656 	0.00365 94.6113078849
0.656 	0.003675 97.568730632
0.656 	0.0037 100.536526181
0.656 	0.003725 103.512353798
0.656 	0.00375 106.493873543
0.656 	0.003775 109.478745676
0.656 	0.0038 112.464625934
0.656 	0.003825 115.449157307
0.656 	0.00385 118.429981677
0.656 	0.003875 121.404704646
0.656 	0.0039 124.370879468
0.656 	0.003925 127.325951003
0.656 	0.00395 130.267098063
0.656 	0.003975 133.190599038
0.656 	0.004 136.089530636
0.66 	0.002 33.9619381611
0.66 	0.002025 31.9059441563
0.66 	0.00205 29.9406914186
0.66 	0.002075 28.0658410372
0.66 	0.0021 26.2835107983
0.66 	0.002125 24.5960385648
0.66 	0.00215 23.0054095713
0.66 	0.002175 21.5136064022
0.66 	0.0022 20.1225097457
0.66 	0.002225 18.8338842952
0.66 	0.00225 17.6494110053
0.66 	0.002275 16.5704435615
0.66 	0.0023 15.5984670177
0.66 	0.002325 14.7345826116
0.66 	0.00235 13.9798223075
0.66 	0.002375 13.3349483966
0.66 	0.0024 12.8006500264
0.66 	0.002425 12.3770894084
0.66 	0.00245 12.0647785012
0.66 	0.002475 11.8632750589
0.66 	0.0025 11.7706441725
0.66 	0.002525 11.7649662182
0.66 	0.00255 11.8002896297
0.66 	0.002575 11.9109175822
0.66 	0.0026 12.1275439234
0.66 	0.002625 12.4524497424
